Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Tutor Response Type	Level (Domain)	ProblemName	Step Name	Selection	Action	Input	Feedback Text	Outcome
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:24.150	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:28.385	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:32.751	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:55.758	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-4_plus_2-7	43	done	ButtonPressed	-1	You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:22:55.775	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-4_plus_2-7	43	done	ButtonPressed	-1		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:23:19.953	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	1	JCommTable4.R1C0	UpdateTextArea	30	Please enter '30' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:23:19.997	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	1	JCommTable4.R1C0	UpdateTextArea	30		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:23:21.155	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	5	JCommTable4.R0C0	UpdateTextArea	6	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:23:33.987	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	5	JCommTable4.R0C0	UpdateTextArea	6		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:23:39.175	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	5	JCommTable4.R0C0	UpdateTextArea	6	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:23:42.378	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	5	JCommTable4.R0C0	UpdateTextArea	6	I'm sorry, but you are not done yet. Please continue working.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:07.111	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	5	JCommTable4.R0C0	UpdateTextArea	6	Please enter '6' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:07.163	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	5	JCommTable4.R0C0	UpdateTextArea	6		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:08.493	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	11	JCommTable5.R1C0	UpdateTextArea	30	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:13.288	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	11	JCommTable5.R1C0	UpdateTextArea	30	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:38.415	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	11	JCommTable5.R1C0	UpdateTextArea	30	Please enter '30' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:38.438	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	11	JCommTable5.R1C0	UpdateTextArea	30		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:24:42.728	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	23	JCommTable5.R0C0	UpdateTextArea	20		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:25:08.608	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	23	JCommTable5.R0C0	UpdateTextArea	20	Please enter '20' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:25:08.633	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	23	JCommTable5.R0C0	UpdateTextArea	20		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:25:33.913	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	29	JCommTable6.R1C0	UpdateTextArea	30	Please enter '30' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:25:33.940	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	29	JCommTable6.R1C0	UpdateTextArea	30		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:25:59.191	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	41	JCommTable6.R0C0	UpdateTextArea	26	Please enter '26' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:25:59.211	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	41	JCommTable6.R0C0	UpdateTextArea	26		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:26:00.408	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	43	done	ButtonPressed	-1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:26:26.777	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-5_plus_4-6	43	done	ButtonPressed	-1	You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:26:26.798	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-5_plus_4-6	43	done	ButtonPressed	-1		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:26:34.398	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-6_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	6		INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:27:00.593	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-6_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	6	Please enter '6' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:27:00.658	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-6_plus_2-6	1	JCommTable4.R1C0	UpdateTextArea	6		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:27:06.948	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-6_plus_2-6	5	JCommTable4.R0C0	UpdateTextArea	1	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:27:33.762	UTC	HINT_REQUEST	HINT_MSG	fraction_arithmetic	1-6_plus_2-6	5	JCommTable4.R0C0	UpdateTextArea	1	Please enter '1' in the highlighted cell.	HINT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:27:33.788	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-6_plus_2-6	5	JCommTable4.R0C0	UpdateTextArea	1		CORRECT
Stu_f808a986-17eb-ad27-551b-835822376059	f5be133e-d111-643e-16ef-b1777a2701c9	2019-01-15 06:27:34.980	UTC	ATTEMPT	RESULT	fraction_arithmetic	1-6_plus_2-6	11	JCommTable5.R1C0	UpdateTextArea	6	Instead of the step you are working on, please work on the highlighted step.	INCORRECT
